Unnamed: 1;QUADRO DE CONTROLE DE OBRA;Unnamed: 2;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 3;Unnamed: 7;Unnamed: 8;Unnamed: 9;
;;;;;;;;;;
;;;Complexo Alto Tietê - OAE Marginal - fase 02;;;Obra: ;P3931;;;
;;;SP-021 - Rodoanel Mário Covas - Leste;;;Estrada: ;;;;
;;;km 114+600 ao  km 117+000;;;km / estaca: ;;;;
FOL / CÓD.;N;REV.;;R0;R1;ASSUNTO;R2;R3;R4;
;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/141;;;;0a;;ARMADURAS DOS MUROS DE ALA  - APOIO 12;;;;
DE-SPM00021D-114.116-825-C01/142;;;;0a;;ARMADURAS DOS MUROS DE ALA  - APOIO 13;;;;
MC-SPM00021D-114.116-825-C01/001;;;;2a;;MEMÓRIA - INFRA E MESO ESTRUTURA;;;;
MC-SPM00021D-114.116-825-C01/002;;;;1a;;MEMÓRIA - SUPERESTRUTURA;;;;
RT-SPM00021D-114.116-825-G08/001;;;;0a;;OAE Ferradura - Memória de cálculo da fundação;;;;
OAE - RAMO 200;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/201;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/202;;;;1a;;LOCAÇÃO DA INFRA E PLANTA DA MESOESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/203;;;;0b;;PLANTA DA SUPERESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/204;;;;0b;;FORMA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/205;;;;0b;;FORMA DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/206;;;;0b;;FORMA DO APOIO 4;;;;
DE-SPM00021D-114.116-825-C01/207;;;;0b;;FORMA DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/208;;;;0b;;FORMA DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/209;;;;0b;;FORMA DA SUPERESTRUTURA VÃO 1;;;;
DE-SPM00021D-114.116-825-C01/210;;;;0b;;FORMA DA SUPERESTRUTURA VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/211;;;;1a;;FORMA DA SUPERESTRUTURA VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/212;;;;1a;;FORMA DA SUPERESTRUTURA VÃO 4;;;;
DE-SPM00021D-114.116-825-C01/213;;;;1a;;FORMA DA SUPERESTRUTURA VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/214;;;;0b;;FORMA E PROTENSÃO DA VIGA 1;;;;
DE-SPM00021D-114.116-825-C01/215;;;;0b;;FORMA E PROTENSÃO DA VIGA 2;;;;
DE-SPM00021D-114.116-825-C01/216;;;;0b;;FORMA E PROTENSÃO DA VIGA 3;;;;
DE-SPM00021D-114.116-825-C01/217;;;;0b;;FORMA E PROTENSÃO DA VIGA 4;;;;
DE-SPM00021D-114.116-825-C01/218;;;;1a;;ARMADURAS DA VIGA V1;;;;
DE-SPM00021D-114.116-825-C01/219;;;;1a;;ARMADURAS DA VIGA V2;;;;
DE-SPM00021D-114.116-825-C01/220;;;;1a;;ARMADURAS DA VIGA V3;;;;
DE-SPM00021D-114.116-825-C01/221;;;;1a;;ARMADURAS DA VIGA V4;;;;
DE-SPM00021D-114.116-825-C01/222;;;;1a;;FORMA E ARMADURAS DAS PLACAS  - PP1 ,  PP2 E PP5;;;;
DE-SPM00021D-114.116-825-C01/223;;;;1a;; FORMA E ARMAÇÃO DA PLACA PP.3 E PP.6;;;;
DE-SPM00021D-114.116-825-C01/224;;;;1a;;FORMA E ARMAÇÃO DA PLACA PP.4 E PP.7;;;;
DE-SPM00021D-114.116-825-C01/225;;;;1a;;ARMADURAS DA LAJES DOS VÃOS 1 A 4;;;;
DE-SPM00021D-114.116-825-C01/226;;;;1a;;ARMADURAS DAS LAJE DO VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/227;;;;0a;;ARM. DE BLOCOS DE FUND. E PILARES;;;;
DE-SPM00021D-114.116-825-C01/228;;;;1a;;ARMADURAS DAS VIGAS  TRAVESSAS DOS APOIOS 2 A 5;;;;
DE-SPM00021D-114.116-825-C01/229;;;;0a;;ARMADURAS DO ENCONTRO DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/230;;;;0a;;ARMAÇÃO DA LAJE DE TRANSIÇÃO E MUROS DE ALA  E TRATAMENTO DE SOLO SOB LAJE DE TRANSIÇÃO;;;;
MC-SPM00021D-114.116-825-C01/201;;;;2a;;OAE Ramo 200 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/201;;;;0a;;OAE Ramo 200 - Memória de cálculo da fundação;;;;
OAE - RAMO 500;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/501;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/502;;;;1b;;LOCAÇÃO DA INFRAESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/503;;;;1a;; PLANTA DA MESOESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/504;;;;1a;;PLANTA DA SUPERESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/505;;;;1a;;FORMA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/506;;;;0b;;FORMA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/507;;;;1a;;FORMA DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/508;;;;0b;;FORMA DO APOIO 4;;;;
DE-SPM00021D-114.116-825-C01/509;;;;0b;;FORMA DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/510;;;;0b;;FORMA DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/511;;;;0b;;FORMA DO APOIO 7;;;;
DE-SPM00021D-114.116-825-C01/512;;;;0b;;FORMA DO APOIO 8;;;;
DE-SPM00021D-114.116-825-C01/513;;;;0b;;FORMA DA SUPERESTRUTURA  DO VÃO 1 ;;;;
DE-SPM00021D-114.116-825-C01/514;;;;0b;;FORMA DA SUPERESTRUTURA  DO VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/515;;;;0b;;FORMA DA SUPERESTRUTURA  DO VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/516;;;;0b;;FORMA DA SUPERESTRUTURA  DO VÃO 4;;;;
DE-SPM00021D-114.116-825-C01/517;;;;1a;;FORMA DA SUPERESTRUTURA  DO VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/518;;;;1b;;FORMA DA SUPERESTRUTURA  DO VÃO 6;;;;
DE-SPM00021D-114.116-825-C01/519;;;;1a;;FORMA DA SUPERESTRUTURA  DO VÃO 7;;;;
DE-SPM00021D-114.116-825-C01/520;;;;1a;;FORMA DA SUPERESTRUTURA  DO VÃO 8;;;;
DE-SPM00021D-114.116-825-C01/521;;;;1a;;FORMA E ARMADURAS DAS VIGAS V.1, V.4, V.7, V.10, V.13, V16, V.19 E V.22;;;;
DE-SPM00021D-114.116-825-C01/522;;;;1a;;FORMA E ARMADURAS DAS VIGAS V.2, V.5 e V.8;;;;
DE-SPM00021D-114.116-825-C01/523;;;;1a;;FORMA E ARMADURAS DAS VIGAS V.3, V.6 e V.9;;;;
DE-SPM00021D-114.116-825-C01/524;;;;1a;;FORMA E ARMADURAS DAS VIGAS V.11, V.14, V.17, V.20 e V.23;;;;
DE-SPM00021D-114.116-825-C01/525;;;;1a;;FORMA E ARMADURAS DAS VIGAS V.12, V.15, V.18, V.21 e V.24;;;;
DE-SPM00021D-114.116-825-C01/526;;;;0a;;FORMA E ARMADURAS DAS PLACAS PP.1;;;;
DE-SPM00021D-114.116-825-C01/527;;;;0a;;FORMA E ARMADURAS DAS PLACAS PP.1A, PP.1C, PP2A, PP.2C, PP.3A, PP.3C;;;;
DE-SPM00021D-114.116-825-C01/528;;;;0a;;FORMA E ARMADURAS DAS PLACAS PP.1B, PP.1D, PP2B, PP.2D, PP.3B, PP.3D;;;;
DE-SPM00021D-114.116-825-C01/529;;;;1a;;FORMA E ARMADURAS DAS PLACAS PP.4;;;;
DE-SPM00021D-114.116-825-C01/530;;;;1a;;FORMA E ARMADURAS DAS PLACAS PP.4A a PP.8A E PP.4C a PP.8C;;;;
DE-SPM00021D-114.116-825-C01/531;;;;1a;;FORMA E ARMADURAS DAS PLACAS PP.4B a PP.8B E PP.4D a PP.8D;;;;
DE-SPM00021D-114.116-825-C01/532;;;;1a;;ARMADURAS DA LAJE  DO VÃO 1 ;;;;
DE-SPM00021D-114.116-825-C01/533;;;;1a;;ARMADURAS DA LAJE  DO VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/534;;;;1a;;ARMADURAS DA LAJE VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/535;;;;1a;;ARMADURAS DAS LAJE  DOS VÃOS 4 a 8;;;;
DE-SPM00021D-114.116-825-C01/536;;;;1a;;ARMADURAS DAS TRANSVERSINAS TR.1 A TR.16;;;;
DE-SPM00021D-114.116-825-C01/537;;;;1a;;ARMADURAS DA TRAVESSA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/538;;;;0a;;ARMAÇÃO DOS MUROS DE ALA, LAJE DE TRANSIÇÃO E TRATAMENTO DE SOLO SOB LT;;;;
DE-SPM00021D-114.116-825-C01/539;;;;1a;;ARMADURAS DOS BLOCOS E PILARES;;;;
DE-SPM00021D-114.116-825-C01/540;;;;1a;;ARMADURAS DAS TRAVESSAS DOS APOIOS 2 a 8;;;;
MC-SPM00021D-114.116-825-C01/501;;;;3a;;OAE Ramo 500 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/501;;;;0a;;OAE Ramo 500 - Memória de cálculo da fundação;;;;
OAE - RAMO 800;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/801;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/802;;;;2a;;LOCAÇÃO DA INFRAESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/803;;;;2a;;PLANTA DA MESO E SUPEREST.;;;;
DE-SPM00021D-114.116-825-C01/804;;;;0b;;FORMA DOS APOIOS 1;;;;
DE-SPM00021D-114.116-825-C01/805;;;;1a;;FORMA DOS APOIOS 2 e 3;;;;
DE-SPM00021D-114.116-825-C01/806;;;;1a;;FORMA DOS APOIOS 4 e 5;;;;
DE-SPM00021D-114.116-825-C01/807;;;;1a;;FORMA DOS APOIOS 6 e 7;;;;
DE-SPM00021D-114.116-825-C01/808;;;;1a;;FORMA DOS APOIOS 8 e 9;;;;
DE-SPM00021D-114.116-825-C01/809;;;;1a;;FORMA DOS APOIOS 10 e 11;;;;
DE-SPM00021D-114.116-825-C01/810;;;;1a;;FORMA DOS APOIOS 12 e 13;;;;
DE-SPM00021D-114.116-825-C01/811;;;;1a;;FORMA DOS APOIOS 14 e 15;;;;
DE-SPM00021D-114.116-825-C01/812;;;;1a;;FORMA DO APOIO 16;;;;
DE-SPM00021D-114.116-825-C01/813;;;;0a;;FORMA DA SUPERESTRUTURA  DOS VÃO 1 A 6;;;;
DE-SPM00021D-114.116-825-C01/814;;;;0a;;FORMA DA SUPERESTRUTURA  DOS VÃO 7 A 12;;;;
DE-SPM00021D-114.116-825-C01/815;;;;0a;;FORMA DA SUPERESTRUTURA  DOS VÃO 13 A 16;;;;
DE-SPM00021D-114.116-825-C01/816;;;;1a;;FORMA E ARMAÇÃO DAS VIGAS PRÉ-MOLDADAS;;;;
DE-SPM00021D-114.116-825-C01/817;;;;1a;;ARMAÇÃO DAS TRANSVERSINAS E PLACAS PRÉ-MOLDADAS;;;;
DE-SPM00021D-114.116-825-C01/818;;;;0a;;ARMAÇÃO DAS LAJES DOS VÃO 1 A 3;;;;
DE-SPM00021D-114.116-825-C01/819;;;;0a;;ARMAÇÃO DAS LAJES DOS VÃOS 4 A 6;;;;
DE-SPM00021D-114.116-825-C01/820;;;;0a;;ARMAÇÃO DAS LAJES DOS VÃOS 7 A 9;;;;
DE-SPM00021D-114.116-825-C01/821;;;;0a;;ARMAÇÃO DAS LAJES DOS VÃOS 10 A 12;;;;
DE-SPM00021D-114.116-825-C01/822;;;;1a;;ARMAÇÃO DAS LAJES DOS VÃOS 13 E 14;;;;
DE-SPM00021D-114.116-825-C01/823;;;;0a;;ARMAÇÃO DAS LAJES DOS VÃOS 15 E 16;;;;
DE-SPM00021D-114.116-825-C01/824;;;;0a;;ARMAÇÃO DA TRAVESSA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/825;;;;0a;;ARMAÇÃO DA TRAVESSA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/826;;;;0a;;ARM. DAS TRAVESSAS DOS APOIOS 3 a 7 e 15 a 17;;;;
DE-SPM00021D-114.116-825-C01/827;;;;0a;;ARMAÇÃO DAS TRAVESSAS DOS APOIOS 8 a 14;;;;
DE-SPM00021D-114.116-825-C01/828;;;;1a;;ARMAÇÃO DOS PILARES;;;;
DE-SPM00021D-114.116-825-C01/829;;;;1a;;ARMAÇÃO DE BLOCOS E ESTACAS;;;;
DE-SPM00021D-114.116-825-C01/830;;;;0a;;ARMAÇÃO DA LAJE DE TRANSIÇÃO E MUROS DE ALA;;;;
DE-SPM00021D-114.116-825-C01/850;;;;0a;;SEQUÊNCIA EXECUTIVA;;;;
MC-SPM00021D-114.116-825-C01/801;;;;2a;;OAE Ramo 800 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/801;;;;0a;;OAE Ramo 800 - Memória de cálculo da fundação;;;;
PASSARELA km 115+200;;;;;;;;;;
DE-SPD115021-115.116-825-C04/001;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO 1/2;;;;
DE-SPD115021-115.116-825-C04/002;;;;1c;;IMPLANTAÇÃO E CONCEPÇÃO 2/2;;;;
DE-SPD115021-115.116-825-C04/003;;;;2a;;LOCAÇÃO DA FUNDAÇÃO;;;;
DE-SPD115021-115.116-825-C04/004;;;;0c;;FORMA DOS APOIOS SUL;;;;
DE-SPD115021-115.116-825-C04/005;;;;0c;;FORMA DOS APOIOS NORTE;;;;
DE-SPD115021-115.116-825-C04/006;;;;0b;;ARMADURA DOS BLOCOS;;;;
DE-SPD115021-115.116-825-C04/007;;;;1a;;ARMADURA DOS PILARES;;;;
DE-SPD115021-115.116-825-C04/008;;;;0b;;ARMADURA DAS TRAVESSAS;;;;
DE-SPD115021-115.116-825-C04/009;;;;1a;;ARMADURA DAS TRAVESSAS;;;;
DE-SPD115021-115.116-825-C04/010;;;;0b;;DETALHES GERAIS PISO PODT.;;;;
DE-SPD115021-115.116-825-C04/011;;;;0b;;DRENAGEM ;;;;
DE-SPD115021-115.116-825-C04/012;;;;1a;;RAMPA DE ACOMODAÇÃO NORTE;;;;
DE-SPD115021-115.116-825-M02/001;;;;1a;;TRAVESSIA - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/002;;;;0b;;TRAVESSIA - DETALHES 1/2;;;;
DE-SPD115021-115.116-825-M02/003;;;;0b;;TRAVESSIA - DETALHES 2/2;;;;
DE-SPD115021-115.116-825-M02/004;;;;0b;;TRAVESSIA - EMENDAS E OLHAL;;;;
DE-SPD115021-115.116-825-M02/005;;;;0b;;TRAVESSIA - TELAMENTO;;;;
DE-SPD115021-115.116-825-M02/006;;;;0c;;RAMPA NORTE - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/007;;;;0b;;RAMPA NORTE - SEÇÕES;;;;
DE-SPD115021-115.116-825-M02/008;;;;0b;;RAMPA SUL - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/009;;;;0b;;RAMPA SUL - SEÇÕES E DETALHES;;;;
DE-SPD115021-115.116-825-M02/010;;;;0b;;MÓDULO DA RAMPA E GRADIL;;;;
DE-SPD115021-115.116-825-M02/011;;;;0b;;DELHES RAMPAS;;;;
DE-SPD115021-115.116-825-M02/012;;;;0b;;PLANTA DE LOCAÇÃO DAS BASES;;;;
MC-SPD115021-115.116-825-C04/001;;;;3a;;MEMÓRIA ESTRUTURAS DE CONCRETO;;;;
MC-SPD115021-115.116-825-M02/001;;;;2a;;MEMÓRIA ESTRUTURAS METÁLICAS;;;;
RT-SPD115021-115.116-825-G08/001;;;;0b;;Passarela - Memória de cálculo da fundação;;;;
BASE DOS POSTES ILUMINAÇÃO;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/951;;;;1a;;Base para poste de iluminação metálico;;;;
MC-SPM00021D-114.116-825-C01/951;;;;0a;;Memória de cálculo - Base para poste de iluminação metálico;;;;
Demolição - Pontes sobre o Rio Guaió;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/901;;;;0a;;Demolição das OAE´s da SP-066 sobre o Rio Guaió;;;;
ELÉTRICA;;;;;;;;;;
DE-SPD115021-115.116-825-E02/001;;;;2a;;Passarela - Iluminação;;;;
DE-SPD115021-115.116-825-E02/101;;;;0b;;Passarela - Entrada de energia;;;;
DE-SPD115021-115.116-825-E02/102;;;;1c;;Passarela - Esquema unifilar e comando;;;;
DE-SPD115021-115.116-825-E04/001;;;;0b;;Passarela - Detalhes;;;;
DE-SPD115021-115.116-825-E04/002;;;;0b;;Passarela - Detalhes;;;;
DE-SPM00021D-114.116-825-E02/001;;;;2a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.116-825-E02/002;;;;2a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.116-825-E02/003;;;;1a;;Projeto de Iluminação - Detalhes;;;;
DE-SPM00021D-114.116-825-E02/101;;;;0a;;Projeto de Iluminação - Entrada de energia;;;;
DE-SPM00021D-114.116-825-E02/102;;;;1a;;Projeto de Iluminação - Esquema unifilar e comando;;;;
DE-SPM00021D-114.116-825-E02/103;;;;0b;;Projeto de Iluminação - Entrada de energia;;;;
DE-SPM00021D-114.116-825-E02/104;;;;1a;;Projeto de Iluminação - Esquema unifilar e comando;;;;
MC-SPM00021D-114.116-825-E02/001;;;;1a;;Memória de cálculo de iluminação;;;;
MC-SPM00021D-114.116-825-E02/002;;;;1a;;Memória de cálculo de iluminação;;;;
MD-SPM00021D-114.116-825-E02/001;;;;0a;;Memória descritivo de iluminação;;;;
PLANILHA DE QUANTIDADES;;;;;;;;;;
PL-SPM00021D-114.116-825-A09/001;;;;1a;;Planilha de Quantidades;;;;
TOPOGRAFIA;;;;1a;;;;;;
DE-SPM00021D-114.117-825-T01/001;;;;1a;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/002;;;;1a;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/003;;;;1a;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/004;;;;;;Levantamento topográfico - Planta;;;;
RT-SPM00021D-114.117-825-T01/001;;;;1a;;Relatório de Topografia;;;;
GEOMETRIA;;;;1a;;;;;;
DE-SPM00021D-114.117-825-F07/001;;;;0b;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/002;;;;0b;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/003;;;;0a;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/004;;;;1a;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F03/001;;;;0a;;Projeto de geometria - Perfis longitudinais;;;;
DE-SPM00021D-114.117-825-F05/001;;;;;;Projeto de geometria - Seções tipo;;;;
MD-SPM00021D-114.117-825-F09/001;;;;1a;;Memorial descritivo de geometria;;;;
DRENAGEM;;;;1a;;;;;;
DE-SPM00021D-114.117-825-H04/001;;;;1a;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/002;;;;1a;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/003;;;;0a;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/004;;;;0a;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H07/001;;;;1a;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H07/002;;;;1a;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H07/003;;;;0b;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H09/001;;;;0b;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/002;;;;0b;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/003;;;;0b;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/004;;;;2a;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/005;;;;0a;;Drenagem - Perfis dos tubos de captação;;;;
MC-SPM00021D-114.117-825-H04/001;;;;0b;;Memória de cálculo de drenagem;;;;
MD-SPM00021D-114.117-825-H07/001;;;;;;Caixa de retenção de produtos perigosos;;;;
RT-SPM00021D-114.117-825-H01/101;;;;1a;1b;Estudos hidrológicos e hidráulicos;;;;Ajuste na posição do pórtico.
SINALIZAÇÃO;;;;1a;;;;;;
DE-SPM00021D-114.117-825-L01/001;;;;1a;;Projeto de sinalização e disp. Auxiliares-planta;;;;
DE-SPM00021D-114.117-825-L01/002;;;;1a;;Projeto de sinalização e disp. Auxiliares-planta;;;;
DE-SPM00021D-114.117-825-L02/001;;;;0a;;Projeto de sinalização e disp. Auxiliares-Detalhes verticais;;;;
DE-SPM00021D-114.117-825-L02/002;;;;1a;;Projeto de sinalização e disp. Auxiliares-Detalhes verticais;;;;
DE-SPM00021D-114.117-825-L03/001;;;;;;Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;;;;
MD-SPM00021D-114.117-825-L01/001;;;;0a;;Memorial descritivo de sinalização;;;;
PAVIMENTO;;;;0a;;;;;;
DE-SPM00021D-114.117-825-P02/001;;;;0a;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/002;;;;0a;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/003;;;;0a;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/004;;;;0a;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P05/001;;;;;;Projeto de pavimentação - Detalhes;;;;
NS-SPM00021D-114.117-825-P01/001;;;;0a;;Notas de serviço do pavimento acabado;;;;
GEOLOGIA / GEOTECNIA;;;;0a;;;;;;
DE-SPM00021D-114.117-825-G12/001;;;;0a;;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/002;;;;0a;;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/003;;;;0a;;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/004;;;;1b;;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G07/001;;;;0b;;Projeto básico - Estudos geológicos - Perfis longitudinais;;;;
RT-SPM00021D-114.117-825-G09/001;;;;;;Relatório de sondagens;;;;
MD-SPM00021D-114.117-825-G09/001;;;;2a;;Relatório de jazidas e bota-fora;;;;
INTERFERÊNCIAS;;;;2a;;;;;;
DE-SPM00021D-114.117-825-I01/001;;;;1a;;Cadastro de Interferências - Planta;;;;
DE-SPM00021D-114.117-825-I01/002;;;;;;Cadastro de Interferências - Planta;;;;
MD-SPM00021D-114.117-825-I01/001;;;;2a;;Memorial descritivo - Cadastro de Interferências;;;;
DESAPROPRIAÇÃO;;;;2a;;;;;;
DE-SPM00021D-114.117-825-D01/001;;;;1a;;Projeto de Desapropriação;;;;
DE-SPM00021D-114.117-825-D01/002;;;;;;Projeto de Desapropriação;;;;
DESVIO DE TRÁFEGO;;;;1a;;;;;;
DE-SPM00021D-114.117-825-B02/001;;;;1a;;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-B02/002;;;;1a;;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-B02/003;;;;1a;;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-B02/004;;;;1a;;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-B02/005;;;;1a;;Projeto de Desvio de Tráfego - Detalhes;;;;
MD-SPM00021D-114.117-825-B02/001;;;;;;Memorial descritivo do desvio de tráfego;;;;
PAISAGISMO;;;;0a;;;;;;
DE-SPM00021D-114.117-825-S14/001;;;;0a;;Projeto de Revestimento Vegetal - Planta;;;;
DE-SPM00021D-114.117-825-S14/002;;;;1a;;Projeto de Revestimento Vegetal - Planta;;;;
MD-SPM00021D-114.117-825-S14/001;;;;;;Memorial descritivo de paisagismo;;;;
ELÉTRICA;;;;1a;;;;;;
DE-SPM00021D-114.117-825-E02/001;;;;1a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/002;;;;1a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/003;;;;1a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/004;;;;1a;1b;Projeto de Iluminação - Planta;;;;Revisão base para fixação dos postes
DE-SPM00021D-114.117-825-E02/005;;;;0a;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/101;;;;1a;;Projeto de Iluminação - Entrada de energia;;;;
DE-SPM00021D-114.117-825-E02/102;;;;1a;;Projeto de Iluminação - Esquema unifilar e comando;;;;
MC-SPM00021D-114.117-825-E02/001;;;;1a;;Memória de cálculo de iluminação;;;;
MC-SPM00021D-114.117-825-E02/002;;;;0a;;Memória de cálculo de iluminação;;;;
MD-SPM00021D-114.117-825-E02/001;;;;;;Memória descritivo de iluminação;;;;
ESTRUTURA - OAE;;;;2a;;;;;;
DE-SPM00021D-114.117-825-C01/001;;;;2a;4b;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 1;;;;Revisão Apoio 18 (MRS)
DE-SPM00021D-114.117-825-C01/002;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 2;;;;
DE-SPM00021D-114.117-825-C01/003;;;;2a;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 3;;;;
DE-SPM00021D-114.117-825-C01/004;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 4;;;;
DE-SPM00021D-114.117-825-C01/005;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 5;;;;
DE-SPM00021D-114.117-825-C01/006;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 6;;;;
DE-SPM00021D-114.117-825-C01/007;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 7;;;;
DE-SPM00021D-114.117-825-C01/008;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 8;;;;
DE-SPM00021D-114.117-825-C01/009;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 9;;;;
DE-SPM00021D-114.117-825-C01/010;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 10;;;;
DE-SPM00021D-114.117-825-C01/011;;;;1a;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 11;;;;
DE-SPM00021D-114.117-825-C01/012;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 12;;;;
DE-SPM00021D-114.117-825-C01/013;;;;1b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 13;;;;
DE-SPM00021D-114.117-825-C01/014;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 14;;;;
DE-SPM00021D-114.117-825-C01/015;;;;0b;;IMPLANTAÇÃO E CONCEPÇÃO - FOLHA 15;;;;
